hour,market_price_node1,market_price_node2,market_price_node3,market_price_node4,market_price_node5,market_price_node6,market_price_node7,market_price_node8,market_price_node9,market_price_node10,market_price_node11,market_price_node12,market_price_node13,market_price_node14,market_price_node15,market_price_node16,market_price_node17,market_price_node18,market_price_node19,market_price_node20,market_price_node21,market_price_node22,market_price_node23,market_price_node24
14,15.726649233798412,15.82770383134776,15.505592301659235,15.859283393081927,15.846651568388271,15.897178867162944,15.928758428897112,15.928758428897112,15.890862954816095,15.966653902978129,16.320766055223935,15.839914595218318,15.915705543380323,17.509841819721192,14.292937131067168,13.838191442095145,13.989773338419152,14.065564286581154,14.420939621296341,15.00368780049753,14.141355234743159,14.065564286581154,15.586435979698724,14.899264716363202
15,14.817837770516476,14.817837770516498,14.817837770516519,14.817837770516512,14.81783777051649,14.817837770516501,14.817837770516515,14.817837770516515,14.817837770516526,14.817837770516505,14.817837770516512,14.817837770516515,14.817837770516515,14.81783777051651,14.817837770516508,14.817837770516508,14.817837770516505,14.817837770516505,14.817837770516508,14.817837770516512,14.817837770516507,14.817837770516505,14.817837770516515,14.817837770516512
16,15.207433544811952,15.458266109082809,14.658737310469402,15.536651285417449,15.505297214883596,15.630713497019023,15.709098673353664,15.709098673353664,15.615036461752087,15.80316088495524,16.68211999558774,15.488575043932183,15.676699467135332,19.633583168508306,11.648746539218912,10.52,10.896248846406294,11.084373269609447,11.96646778729536,13.412935574590719,11.272497692812603,11.084373269609449,14.859403361886077,13.153741924844162
17,16.837148489173643,16.963014093583777,16.561817479526553,17.002347094961948,16.986613894410674,17.049546696615742,17.08887969799391,17.08887969799391,17.041680096340116,17.136079299647704,17.57713335510148,16.978222854116684,17.07262205742427,19.058151966993822,15.051430226605184,14.485035006759672,14.673833413374842,14.768232616682427,15.21085999219133,15.936684977622987,14.862631819990012,14.768232616682427,16.662509963054646,15.806623853065872
18,14.872757915294326,14.913626340614234,14.783358234906814,14.92639772352668,14.921289170361744,14.9417233830217,14.954494765934143,14.954494765934143,14.939169106439124,14.969820425429162,15.113030199154494,14.918564608673663,14.949215927663634,15.593915337086088,14.292937131067209,14.10902921712736,14.170331855107309,14.200983174097283,14.344703803139154,14.58037838915095,14.231634493087258,14.200983174097283,14.816052975162744,14.538147682987011
19,14.229330394652644,14.273099002472975,14.152383618939954,14.305573746311085,14.262508562545019,14.284392866455184,14.316867610293293,14.316867610293293,14.338048490149195,14.295686730437392,14.304948480485084,14.309716132408369,14.304948480485088,14.281110220868662,14.228666049712537,14.257271961252252,14.247736657405682,14.242969005482395,14.2715749170221,14.285877872791948,14.23820135355911,14.242969005482399,14.300180828561802,14.190524834326245
20,18.75057551091639,19.06930040686028,18.05336480103915,19.168901936842744,19.12906132484975,19.288423772821695,19.388025302804163,19.388025302804163,19.26850346682521,19.50754713878311,20.624412294986477,19.107812998453483,19.34685667041139,24.3747419039262,14.228666049712542,12.794404017965071,13.272491361880885,13.511535033838797,14.632384251241433,16.470364484517802,13.75057870579671,13.511535033838793,18.308344717794228,16.141015425375848
21,14.331732968197798,14.60040137124256,13.744020836537333,14.684360247194046,14.650776696813459,14.785110898335839,14.869069774287327,14.869069774287327,14.768319123145533,14.969820425429118,15.911279287765186,14.63286546994378,14.834366772227348,19.07261083025873,10.519999999999996,9.310992186298492,9.713994790865655,9.915496093149244,10.860313310523367,12.409634434748243,10.116997395432833,9.915496093149244,13.95895555897312,12.13201041826867
22,13.135637860082333,13.320000000000022,12.732345679012365,13.377613168724299,13.354567901234587,13.446748971193431,13.504362139917708,13.504362139917708,13.435226337448576,13.57349794238684,14.219533607681768,13.34227709190673,13.480548696845002,16.388861454046655,10.520000000000003,9.690370370370367,9.966913580246914,10.105185185185185,10.753525377229082,11.816680384087796,10.243456790123458,10.105185185185189,12.879835390946507,11.626172839506184
23,13.230617154541108,13.358695268112854,12.950446281102906,13.398719678604017,13.382709914407561,13.446748971193434,13.4867733816846,13.4867733816846,13.438744089095183,13.534802674274015,14.093618614920466,13.26416248916396,13.360221074342766,16.040706621969914,11.413508918241986,9.187024142086912,7.729008047362305,6.9999999999999964,10.365643467705898,11.544262793324883,6.270991952637694,7.0,12.72288211894387,12.181977599672445
24,9.246769114276425,9.383454687768529,8.947769422262446,9.42616892948481,9.409083232798295,9.477426019544346,9.520140261260629,9.520140261260629,9.468883171201092,9.571397351320163,10.050366381765409,9.399970861232154,9.50248504135123,11.65869996318914,7.307542540357227,6.692457459642773,6.897485819880925,7.0,7.480677600113892,8.268897740585011,7.102514180119075,7.0,9.057117881056131,8.127655981309836
