hour,market_price_node1,market_price_node2,market_price_node3,market_price_node4,market_price_node5,market_price_node6,market_price_node7,market_price_node8,market_price_node9,market_price_node10,market_price_node11,market_price_node12,market_price_node13,market_price_node14,market_price_node15,market_price_node16,market_price_node17,market_price_node18,market_price_node19,market_price_node20,market_price_node21,market_price_node22,market_price_node23,market_price_node24
15,10.890000000000072,10.890000000000038,10.890000000000022,10.890000000000022,10.890000000000036,10.890000000000018,10.890000000000004,10.890000000000004,10.890000000000006,10.89,10.889999999999986,10.890000000000004,10.889999999999997,10.889999999999993,10.890000000000015,10.890000000000004,10.890000000000015,10.890000000000015,10.890000000000002,10.89,10.890000000000015,10.890000000000015,10.89,10.890000000000018
16,10.890000000000015,10.89000000000001,10.889999999999993,10.890000000000008,10.890000000000008,10.890000000000006,10.890000000000004,10.890000000000004,10.890000000000004,10.890000000000002,10.89,10.89,10.890000000000004,10.89,10.889999999999997,10.889999999999999,10.889999999999997,10.889999999999997,10.889999999999999,10.89,10.889999999999995,10.889999999999997,10.89,10.889999999999995
17,10.890000000000015,10.89000000000001,10.889999999999993,10.890000000000008,10.890000000000008,10.890000000000006,10.890000000000004,10.890000000000004,10.890000000000004,10.890000000000002,10.89,10.89,10.890000000000004,10.89,10.889999999999997,10.889999999999999,10.889999999999997,10.889999999999997,10.889999999999999,10.89,10.889999999999995,10.889999999999997,10.89,10.889999999999995
18,10.890000000000043,10.890000000000022,10.890000000000015,10.890000000000011,10.89000000000002,10.89000000000001,10.889999999999999,10.889999999999999,10.89,10.889999999999997,10.889999999999986,10.890000000000004,10.889999999999997,10.889999999999993,10.890000000000011,10.890000000000002,10.890000000000011,10.890000000000011,10.890000000000002,10.89,10.890000000000011,10.890000000000011,10.89,10.890000000000013
19,10.889999999999937,10.889999999999946,10.889999999999946,10.88999999999995,10.889999999999946,10.889999999999947,10.889999999999954,10.889999999999954,10.889999999999954,10.889999999999954,10.889999999999956,10.889999999999969,10.889999999999965,10.88999999999995,10.889999999999944,10.889999999999944,10.889999999999944,10.889999999999944,10.889999999999938,10.889999999999933,10.889999999999944,10.889999999999944,10.88999999999993,10.889999999999947
20,10.890000000000015,10.890000000000008,10.890000000000004,10.890000000000004,10.890000000000008,10.890000000000004,10.890000000000002,10.890000000000002,10.890000000000002,10.890000000000002,10.889999999999997,10.89,10.889999999999997,10.89,10.89,10.890000000000004,10.890000000000002,10.89,10.890000000000004,10.890000000000004,10.89,10.89,10.89,10.889999999999999
21,10.519999999999982,10.519999999999992,10.519999999999996,10.519999999999996,10.519999999999992,10.519999999999996,10.520000000000001,10.520000000000001,10.520000000000001,10.520000000000001,10.520000000000003,10.52,10.52,10.520000000000003,10.52,10.520000000000003,10.520000000000001,10.52,10.520000000000003,10.520000000000003,10.52,10.520000000000001,10.52,10.519999999999989
22,10.519999999999781,10.519999999999836,10.519999999999847,10.519999999999865,10.519999999999836,10.519999999999865,10.519999999999893,10.519999999999893,10.519999999999895,10.519999999999893,10.519999999999925,10.519999999999946,10.520000000000005,10.519999999999916,10.519999999999891,10.519999999999907,10.519999999999902,10.5199999999999,10.519999999999953,10.52,10.519999999999897,10.5199999999999,10.520000000000046,10.519999999999865
23,10.520000000000053,10.520000000000024,10.520000000000007,10.520000000000003,10.520000000000024,10.52000000000001,10.519999999999989,10.519999999999989,10.519999999999982,10.519999999999998,10.519999999999984,10.519999999999992,10.519999999999992,10.51999999999999,10.52,10.519999999999998,10.52,10.519999999999998,10.52,10.520000000000005,10.52,10.52,10.520000000000007,10.520000000000003
24,7.000000000000059,7.000000000000032,7.000000000000028,7.000000000000022,7.000000000000029,7.000000000000016,7.000000000000006,7.000000000000006,7.000000000000012,7.0,6.999999999999997,6.999999999999993,6.999999999999984,6.9999999999999964,7.000000000000004,6.999999999999996,6.999999999999998,7.0,6.999999999999982,6.999999999999972,7.000000000000002,7.0,6.999999999999968,7.000000000000018
