hour,market_price_node1,market_price_node2,market_price_node3,market_price_node4,market_price_node5,market_price_node6,market_price_node7,market_price_node8,market_price_node9,market_price_node10,market_price_node11,market_price_node12,market_price_node13,market_price_node14,market_price_node15,market_price_node16,market_price_node17,market_price_node18,market_price_node19,market_price_node20,market_price_node21,market_price_node22,market_price_node23,market_price_node24
15,12.395326492983031,12.52750809601268,12.106179236355697,12.568814846959445,12.552292146580736,12.618382948095562,12.659689699042325,12.659689699042325,12.610121597906208,12.709257800178442,13.359724433882048,12.356199773291516,13.215419695081415,14.90409864236213,10.52,8.636146229093292,7.545382076364431,7.0,9.387430819395528,10.138715409697763,6.454617923635569,7.0,10.89,11.313089618177848
16,12.395326492983031,12.527508096012678,12.106179236355697,12.568814846959443,12.552292146580736,12.618382948095562,12.659689699042325,12.659689699042325,12.610121597906208,12.709257800178442,13.359724433882048,12.356199773291516,13.215419695081415,14.90409864236213,10.52,8.636146229093292,7.545382076364431,7.0,9.387430819395528,10.138715409697763,6.454617923635569,7.0,10.89,11.313089618177848
17,12.724675834555011,12.717642232964309,12.740061838034599,12.71544423246725,12.716323432666083,12.712806631870734,12.71060863137366,12.71060863137366,12.713246231970164,12.707971030777156,12.970228222241511,12.429888235733799,13.408335680187887,13.051359946030827,12.824465057122648,10.52,8.173333333333334,7.0000000000000036,10.643333333333333,10.766666666666666,5.826666666666668,7.0,10.89,12.782263447578625
18,12.724675834554972,12.717642232964332,12.740061838034578,12.715444232467247,12.71632343266607,12.71280663187079,12.710608631373663,12.710608631373663,12.713246231970162,12.707971030777166,12.970228222241506,12.4298882357338,13.408335680187887,13.05135994603081,12.824465057122637,10.52,8.173333333333334,7.0,10.643333333333333,10.766666666666666,5.826666666666666,7.0,10.89,12.782263447578607
19,12.724675834555,12.717642232964332,12.740061838034594,12.715444232467249,12.71632343266608,12.712806631870745,12.710608631373661,12.710608631373661,12.713246231970164,12.70797103077716,12.970228222241506,12.429888235733804,13.40833568018789,13.05135994603081,12.82446505712264,10.52,8.173333333333334,7.0,10.643333333333333,10.766666666666666,5.826666666666666,7.0,10.89,12.782263447578618
20,12.629233837985794,12.617472459475282,12.65496185347752,12.613797028690744,12.615267201004563,12.60938651174931,12.60571108096477,12.60571108096477,12.610121597906208,12.601300564023333,12.838188166837478,12.337949859560538,13.250377276312609,12.890953229107764,12.796098395603618,10.52,8.173333333333334,7.0,10.643333333333333,10.766666666666666,5.826666666666666,7.0,10.89,12.72553012454057
21,12.395326492983052,12.527508096012696,12.106179236355704,12.568814846959452,12.552292146580754,12.618382948095572,12.659689699042326,12.659689699042326,12.610121597906208,12.709257800178445,13.359724433882057,12.35619977329152,13.21541969508143,14.90409864236215,10.52,8.636146229093288,7.5453820763644295,7.0,9.387430819395526,10.138715409697763,6.4546179236355705,7.0,10.89,11.313089618177852
22,12.215682162683047,12.33520161027305,11.954233371079933,12.37255143764492,12.35761150669617,12.41737123049117,12.454721057863043,12.454721057863043,12.409901265016792,12.499540850709291,13.106131746774572,12.161868711721493,12.848032731159897,14.667052140212306,10.52,8.35858887630669,6.914294438153347,6.192147219076675,9.20239258420446,10.04619629210223,5.470000000000003,6.192147219076675,10.89,11.237116685539966
23,11.2971963824289,11.35197674418602,11.177364341085251,11.36909560723512,11.362248062015478,11.389638242894037,11.40675710594314,11.40675710594314,11.386214470284223,11.427299741602056,11.729655469422923,11.248199827734707,11.289285099052544,12.815822566752797,10.52,8.61754521963825,7.043772609819126,6.256886304909562,9.3750301464255,10.132515073212751,5.47,6.256886304909562,10.89,10.848682170542624
24,10.890268087855333,10.91636627906979,10.833178294573663,10.924521963824304,10.921259689922508,10.934308785529737,10.94246447028425,10.94246447028425,10.932677648578817,10.952251291989683,11.155055986218791,10.808167527993106,10.827741171403968,11.907553832902693,10.52,8.73227390180878,7.10113695090439,6.2855684754521945,9.328182601205853,9.924091300602926,5.47,6.2855684754521945,10.52,10.676589147286832
