x_con1,x_con2,x_con3,x_con4,x_con5,x_con6,x_con7,x_con8,x_con9,x_con10,x_con11,x_con12
0.0,0.0,0.0,0.0,0.0,108.5,108.5,280.0,280.0000000000001,209.99999999999997,217.00000000000003,168.1317647248498
0.0,0.0,0.0,0.0,0.0,40.14500000000021,40.14500000000021,1363.6000000000004,1517.6000000000006,816.8999999999999,80.29000000000042,0.0
2.4299999999999997,2.4299999999999997,9.809999999999999,10.04,15.219999999999999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.370000000000001,-0.370000000000001,-4.870000000000001,-5.420000000000002,-3.8900000000000006,-0.370000000000001,-0.0
