y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17
93.66867,0.0,229.24174499999998,167.61762000000002,273.61111500000004,86.27377499999999,288.400905,157.75776000000002,110.923425,155.29279499999998,64.08909000000001,61.624124999999964,118.31832000000003,108.45846,137.84971425903998,150.362865,0.0
220.09640303877134,-0.0,692.019811777295,658.8118556099619,1947.903745071567,87.17035523096892,1864.656990288706,290.45161204810853,373.9631365542324,1162.0545227266266,610.1166271739579,383.9303294807423,268.56856488994595,284.44611292588723,0.0,625.1126781617031,-0.0
-0.0,0.7792774854542373,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.17482886231880634
-2.3497334064716764,-0.0,-3.01873383391535,-3.930445114361854,-7.119242012779951,-1.01039226846129,-6.465503255923229,-1.8411240882737463,-3.371363051170052,-7.482990583862096,-9.51982041208508,-6.230195227611629,-2.2698814933304146,-2.622627252183806,-0.0,-4.157360782941341,-0.0
